session_date,source,sessions,bounce_rate
2026-03-02,seo,4,0.439
2026-03-02,google-ads,32,0.443
2026-03-02,partner-network,6,0.692
2026-03-02,klaviyo,7,0.546
2026-03-02,fb_paid,51,0.659
2026-03-02,partner-network,2,0.641
2026-03-02,facebook / paid,40,0.521
2026-03-02,partner-network,3,0.64
2026-03-02,adwords,31,0.476
2026-03-02,seo,4,0.421
2026-03-02,Email,4,0.418
2026-03-02,google / organic,3,0.505
2026-03-03,googleads,43,0.542
2026-03-03,seo,8,0.458
2026-03-03,FB,37,0.539
2026-03-03,meta / social,46,0.559
2026-03-03,google / cpc,49,0.45
2026-03-03,partner-network,11,0.671
2026-03-03,AFFILIATE,15,0.612
2026-03-03,email-campaign,4,0.493
2026-03-03,email-campaign,7,0.564
2026-03-03,(organic),4,0.35
2026-03-03,google-ads,58,0.444
2026-03-04,google / cpc,25,0.51
2026-03-04,(organic),3,0.385
2026-03-04,FB,21,0.609
2026-03-04,klaviyo,5,0.399
2026-03-04,google / organic,4,0.483
2026-03-04,facebook / paid,34,0.412
2026-03-04,adwords,28,0.482
2026-03-04,email-campaign,7,0.369
2026-03-04,partner-network,15,0.605
2026-03-05,google-ads,64,0.482
2026-03-05,adwords,70,0.471
2026-03-05,FB,40,0.641
2026-03-05,FB,39,0.619
2026-03-05,affiliate / partner,11,0.577
2026-03-05,seo,15,0.413
2026-03-05,email / newsletter,9,0.449
2026-03-05,partner-network,10,0.605
2026-03-06,klaviyo,7,0.37
2026-03-06,FB,36,0.548
2026-03-06,google / organic,11,0.301
2026-03-06,fb_paid,30,0.543
2026-03-06,email / newsletter,6,0.369
2026-03-06,aff,2,0.813
2026-03-06,google / cpc,31,0.553
2026-03-06,google-ads,38,0.595
2026-03-06,affiliate / partner,2,0.633
2026-03-07,AFFILIATE,2,0.56
2026-03-07,fb_paid,34,0.644
2026-03-07,email-campaign,1,0.468
2026-03-07,organic,5,0.403
2026-03-07,googleads,31,0.48
2026-03-07,fb_paid,35,0.542
2026-03-07,partner-network,7,0.598
2026-03-07,klaviyo,2,0.32
2026-03-07,aff,3,0.648
2026-03-07,Email,3,0.455
2026-03-07,google-ads,44,0.475
2026-03-08,google / cpc,79,0.468
2026-03-08,email / newsletter,10,0.411
2026-03-08,facebook / paid,19,0.541
2026-03-08,aff,9,0.673
2026-03-08,fb_paid,16,0.545
2026-03-08,organic,3,0.367
2026-03-08,partner-network,14,0.634
2026-03-08,FB,16,0.589
2026-03-08,google / organic,3,0.404
2026-03-09,FB,42,0.54
2026-03-09,klaviyo,7,0.337
2026-03-09,facebook / paid,44,0.694
2026-03-09,google / cpc,82,0.413
2026-03-09,google / organic,17,0.311
2026-03-09,partner-network,3,0.558
2026-03-09,aff,8,0.642
2026-03-10,facebook / paid,29,0.536
2026-03-10,klaviyo,10,0.464
2026-03-10,affiliate / partner,15,0.792
2026-03-10,googleads,78,0.511
2026-03-10,aff,6,0.597
2026-03-10,email / newsletter,8,0.515
2026-03-10,google / organic,3,0.335
2026-03-10,meta / social,35,0.645
2026-03-10,seo,7,0.356
2026-03-11,googleads,33,0.407
2026-03-11,klaviyo,5,0.468
2026-03-11,AFFILIATE,6,0.71
2026-03-11,aff,14,0.559
2026-03-11,google / organic,7,0.396
2026-03-11,google / cpc,28,0.476
2026-03-11,Email,3,0.457
2026-03-11,FB,41,0.605
2026-03-11,facebook / paid,38,0.669
2026-03-11,email-campaign,2,0.468
2026-03-12,google / organic,12,0.407
2026-03-12,affiliate / partner,17,0.628
2026-03-12,Email,4,0.448
2026-03-12,facebook / paid,88,0.593
2026-03-12,google / cpc,29,0.55
2026-03-12,googleads,37,0.568
2026-03-12,email-campaign,5,0.388
2026-03-12,google / cpc,33,0.532
2026-03-13,seo,7,0.411
2026-03-13,email / newsletter,9,0.45
2026-03-13,googleads,50,0.49
2026-03-13,affiliate / partner,8,0.606
2026-03-13,seo,3,0.496
2026-03-13,aff,3,0.648
2026-03-13,googleads,45,0.461
2026-03-13,partner-network,7,0.638
2026-03-13,meta / social,31,0.589
2026-03-13,FB,26,0.558
2026-03-14,AFFILIATE,9,0.651
2026-03-14,adwords,18,0.421
2026-03-14,organic,10,0.419
2026-03-14,partner-network,7,0.727
2026-03-14,email / newsletter,1,0.309
2026-03-14,google-ads,15,0.481
2026-03-14,email-campaign,3,0.448
2026-03-14,email-campaign,-5,0.352
2026-03-14,facebook / paid,80,0.643
2026-03-14,affiliate / partner,6,0.572
2026-03-14,google / cpc,13,0.497
2026-03-15,google-ads,29,0.435
2026-03-15,meta / social,41,0.678
2026-03-15,facebook / paid,40,0.496
2026-03-15,partner-network,14,0.531
2026-03-15,google / cpc,33,0.464
2026-03-15,(organic),7,0.373
2026-03-15,email-campaign,10,0.417
2026-03-15,adwords,48,0.496
2026-03-16,google / cpc,43,0.45
2026-03-16,meta / social,31,0.573
2026-03-16,FB,28,0.565
2026-03-16,(organic),10,0.388
2026-03-16,klaviyo,2,0.485
2026-03-16,AFFILIATE,14,0.597
2026-03-16,google-ads,34,0.441
2026-03-16,adwords,59,0.503
2026-03-16,email / newsletter,4,0.445
2026-03-17,affiliate / partner,5,0.663
2026-03-17,email-campaign,7,0.418
2026-03-17,AFFILIATE,4,0.577
2026-03-17,google-ads,35,0.61
2026-03-17,email / newsletter,7,0.464
2026-03-17,affiliate / partner,4,0.603
2026-03-17,meta / social,27,0.492
2026-03-17,googleads,30,0.407
2026-03-17,(organic),13,0.415
2026-03-17,meta / social,23,0.618
2026-03-18,email-campaign,4,0.485
2026-03-18,email-campaign,5,0.411
2026-03-18,organic,4,0.358
2026-03-18,AFFILIATE,14,0.702
2026-03-18,meta / social,35,0.62
2026-03-18,fb_paid,24,0.541
2026-03-18,google / cpc,44,0.419
2026-03-18,google / cpc,43,0.543
2026-03-18,meta / social,25,0.552
2026-03-19,partner-network,4,0.64
2026-03-19,google / organic,7,0.421
2026-03-19,email-campaign,7,0.402
2026-03-19,adwords,94,0.415
2026-03-19,aff,6,0.645
2026-03-19,facebook / paid,72,0.508
2026-03-19,affiliate / partner,4,0.662
2026-03-19,organic,3,0.47
2026-03-20,klaviyo,4,0.439
2026-03-20,google / cpc,21,0.472
2026-03-20,(organic),5,0.331
2026-03-20,partner-network,11,0.647
2026-03-20,adwords,26,0.462
2026-03-20,organic,4,0.374
2026-03-20,Email,1,0.446
2026-03-20,klaviyo,3,0.482
2026-03-20,adwords,28,0.422
2026-03-20,AFFILIATE,18,0.624
2026-03-20,fb_paid,79,0.596
2026-03-21,(organic),4,0.404
2026-03-21,AFFILIATE,9,0.572
2026-03-21,(organic),2,0.399
2026-03-21,seo,3,0.375
2026-03-21,facebook / paid,26,0.582
2026-03-21,email-campaign,3,0.377
2026-03-21,googleads,39,0.481
2026-03-21,google / cpc,34,0.553
2026-03-21,AFFILIATE,3,0.643
2026-03-21,facebook / paid,30,0.638
2026-03-22,google / organic,9,0.377
2026-03-22,Email,14,0.383
2026-03-22,facebook / paid,73,0.59
2026-03-22,google / cpc,34,0.432
2026-03-22,email / newsletter,9,0.402
2026-03-22,partner-network,17,0.661
2026-03-22,google-ads,44,0.363
2026-03-23,klaviyo,4,0.392
2026-03-23,googleads,49,0.413
2026-03-23,googleads,52,0.465
2026-03-23,Email,5,0.484
2026-03-23,seo,5,0.422
2026-03-23,AFFILIATE,14,0.638
2026-03-23,FB,83,0.618
2026-03-23,google / organic,6,0.44
2026-03-24,googleads,29,0.445
2026-03-24,organic,11,0.417
2026-03-24,aff,8,0.582
2026-03-24,Email,5,0.424
2026-03-24,google-ads,36,0.513
2026-03-24,klaviyo,3,0.519
2026-03-24,google / cpc,20,0.504
2026-03-24,partner-network,15,0.602
2026-03-24,FB,66,0.721
2026-03-25,email-campaign,2,0.439
2026-03-25,facebook / paid,35,0.616
2026-03-25,meta / social,27,0.55
2026-03-25,adwords,33,0.512
2026-03-25,Email,5,0.482
2026-03-25,seo,8,0.306
2026-03-25,affiliate / partner,7,0.662
2026-03-25,aff,9,0.562
2026-03-25,google-ads,43,0.583
2026-03-25,facebook / paid,28,0.555
2026-03-25,organic,5,0.365
2026-03-26,facebook / paid,21,0.583
2026-03-26,aff,14,0.531
2026-03-26,fb_paid,32,0.618
2026-03-26,google-ads,48,0.45
2026-03-26,Email,6,0.513
2026-03-26,google-ads,44,0.446
2026-03-26,organic,5,0.362
2026-03-26,organic,5,0.491
2026-03-26,organic,4,0.413
2026-03-26,email-campaign,2,0.471
2026-03-27,adwords,37,0.499
2026-03-27,aff,6,0.669
2026-03-27,facebook / paid,64,0.593
2026-03-27,affiliate / partner,5,0.53
2026-03-27,affiliate / partner,7,0.622
2026-03-27,seo,10,0.421
2026-03-27,email / newsletter,4,0.362
2026-03-27,(organic),3,0.349
2026-03-27,google / cpc,37,0.52
2026-03-28,aff,4,0.678
2026-03-28,organic,3,0.449
2026-03-28,email / newsletter,9,0.476
2026-03-28,FB,95,0.627
2026-03-28,adwords,62,0.466
2026-03-28,AFFILIATE,8,0.68
2026-03-28,organic,2,0.442
2026-03-29,aff,5,0.619
2026-03-29,facebook / paid,38,0.486
2026-03-29,affiliate / partner,7,0.559
2026-03-29,(organic),13,0.433
2026-03-29,meta / social,40,0.63
2026-03-29,email / newsletter,8,0.476
2026-03-29,Email,4,0.475
2026-03-29,googleads,37,0.466
2026-03-29,google-ads,53,0.507
2026-03-30,seo,2,0.425
2026-03-30,affiliate / partner,4,0.597
2026-03-30,seo,4,0.369
2026-03-30,email-campaign,5,0.456
2026-03-30,google / organic,8,0.347
2026-03-30,facebook / paid,81,0.584
2026-03-30,Email,4,0.493
2026-03-30,klaviyo,4,0.492
2026-03-30,affiliate / partner,6,0.661
2026-03-30,AFFILIATE,3,0.678
2026-03-30,google-ads,72,0.442
2026-03-31,organic,4,0.402
2026-03-31,affiliate / partner,7,0.649
2026-03-31,Email,9,0.472
2026-03-31,fb_paid,22,0.537
2026-03-31,meta / social,26,0.566
2026-03-31,affiliate / partner,5,0.598
2026-03-31,organic,3,0.396
2026-03-31,Email,6,0.448
2026-03-31,google-ads,108,0.449
2026-03-31,AFFILIATE,7,0.563
2026-04-01,facebook / paid,50,0.558
2026-04-01,AFFILIATE,11,0.647
2026-04-01,google / organic,9,0.542
2026-04-01,fb_paid,34,0.564
2026-04-01,google / cpc,36,0.466
2026-04-01,Email,6,0.429
2026-04-01,googleads,38,0.495
2026-04-01,email / newsletter,7,0.537
2026-04-02,google / cpc,21,0.44
2026-04-02,email-campaign,11,0.507
2026-04-02,AFFILIATE,8,0.709
2026-04-02,partner-network,11,0.559
2026-04-02,facebook / paid,78,0.712
2026-04-02,google-ads,22,0.4
2026-04-02,organic,14,0.429
2026-04-03,email / newsletter,16,0.454
2026-04-03,aff,11,0.721
2026-04-03,adwords,35,0.376
2026-04-03,fb_paid,52,0.54
2026-04-03,partner-network,10,0.557
2026-04-03,meta / social,36,0.578
2026-04-03,seo,8,0.507
2026-04-03,google-ads,48,0.388
2026-04-04,organic,10,0.439
2026-04-04,email-campaign,8,0.505
2026-04-04,Email,8,0.459
2026-04-04,AFFILIATE,6,0.62
2026-04-04,FB,21,0.49
2026-04-04,affiliate / partner,7,0.695
2026-04-04,facebook / paid,32,0.566
2026-04-04,facebook / paid,20,0.609
2026-04-04,aff,5,0.609
2026-04-04,adwords,64,0.38
2026-04-05,aff,6,0.596
2026-04-05,partner-network,5,0.615
2026-04-05,google / organic,8,0.415
2026-04-05,adwords,34,0.456
2026-04-05,facebook / paid,34,0.666
2026-04-05,googleads,37,0.408
2026-04-05,Email,10,0.553
2026-04-05,affiliate / partner,7,0.633
2026-04-05,fb_paid,29,0.523
2026-04-05,facebook / paid,38,0.557
2026-04-06,klaviyo,11,0.427
2026-04-06,fb_paid,79,0.649
2026-04-06,organic,2,0.477
2026-04-06,google-ads,43,0.509
2026-04-06,google-ads,49,0.489
2026-04-06,partner-network,30,0.649
2026-04-06,email / newsletter,9,0.472
2026-04-06,organic,4,0.371
2026-04-06,organic,2,0.356
2026-04-07,FB,88,0.643
2026-04-07,aff,7,0.607
2026-04-07,adwords,27,0.351
2026-04-07,email / newsletter,7,0.45
2026-04-07,aff,10,0.761
2026-04-07,(organic),14,0.418
2026-04-07,google-ads,15,0.434
2026-04-07,google / cpc,32,0.41
2026-04-08,(organic),17,0.45
2026-04-08,Email,21,0.394
2026-04-08,affiliate / partner,8,0.669
2026-04-08,partner-network,9,0.646
2026-04-08,facebook / paid,35,0.677
2026-04-08,google-ads,35,0.6
2026-04-08,facebook / paid,33,0.639
2026-04-08,google / cpc,42,0.616
2026-04-09,AFFILIATE,19,0.589
2026-04-09,FB,42,0.573
2026-04-09,klaviyo,22,0.388
2026-04-09,googleads,37,0.466
2026-04-09,FB,53,0.645
2026-04-09,google / cpc,44,0.525
2026-04-09,organic,3,0.407
2026-04-10,FB,29,0.565
2026-04-10,Email,8,0.452
2026-04-10,google-ads,55,0.577
2026-04-10,FB,18,0.512
2026-04-10,FB,22,0.627
2026-04-10,AFFILIATE,3,0.621
2026-04-10,seo,8,0.379
2026-04-10,partner-network,6,0.658
2026-04-10,google / cpc,40,0.532
2026-04-10,email / newsletter,8,0.532
2026-04-10,partner-network,2,0.66
2026-04-11,fb_paid,68,0.612
2026-04-11,google / cpc,94,0.484
2026-04-11,email / newsletter,9,0.483
2026-04-11,AFFILIATE,23,0.651
2026-04-11,google / organic,6,0.354
2026-04-11,email-campaign,4,0.465
2026-04-12,meta / social,29,0.563
2026-04-12,partner-network,6,0.665
2026-04-12,googleads,59,0.566
2026-04-12,partner-network,7,0.692
2026-04-12,fb_paid,24,0.619
2026-04-12,meta / social,20,0.61
2026-04-12,klaviyo,11,0.542
2026-04-12,google / organic,4,0.305
2026-04-12,organic,4,0.443
2026-04-13,google / organic,20,0.365
2026-04-13,email / newsletter,6,0.546
2026-04-13,facebook / paid,39,0.494
2026-04-13,Email,8,0.263
2026-04-13,fb_paid,36,0.54
2026-04-13,google-ads,98,0.485
2026-04-13,aff,23,0.684
2026-04-14,adwords,65,0.465
2026-04-14,meta / social,29,0.558
2026-04-14,aff,19,0.609
2026-04-14,facebook / paid,31,0.581
2026-04-14,email / newsletter,15,0.433
2026-04-14,meta / social,20,0.526
2026-04-14,seo,4,0.433
2026-04-14,(organic),3,0.417
2026-04-15,email / newsletter,2,0.382
2026-04-15,email / newsletter,4,0.471
2026-04-15,fb_paid,36,0.602
2026-04-15,meta / social,43,0.561
2026-04-15,Email,6,0.453
2026-04-15,organic,2,0.462
2026-04-15,organic,1,0.475
2026-04-15,affiliate / partner,7,0.567
2026-04-15,aff,8,0.633
2026-04-15,adwords,38,0.48
2026-04-15,(organic),5,0.443
2026-04-15,google / cpc,38,0.473
2026-04-15,partner-network,4,0.645
2026-04-16,aff,6,0.609
2026-04-16,seo,3,0.461
2026-04-16,seo,6,0.454
2026-04-16,google / cpc,21,0.433
2026-04-16,Email,3,0.432
2026-04-16,meta / social,25,0.54
2026-04-16,email-campaign,7,0.413
2026-04-16,partner-network,6,0.613
2026-04-16,google-ads,18,0.428
2026-04-16,google / cpc,20,0.383
2026-04-16,FB,36,0.515
2026-04-16,aff,5,0.667
2026-04-17,email / newsletter,3,0.444
2026-04-17,google / cpc,98,0.433
2026-04-17,google / organic,10,0.378
2026-04-17,aff,18,0.579
2026-04-17,Email,5,0.415
2026-04-17,aff,10,0.653
2026-04-17,organic,8,0.326
2026-04-17,FB,32,0.596
2026-04-17,fb_paid,32,0.626
2026-04-18,affiliate / partner,6,0.72
2026-04-18,email / newsletter,13,0.574
2026-04-18,meta / social,42,0.493
2026-04-18,google / organic,6,0.405
2026-04-18,partner-network,8,0.643
2026-04-18,google-ads,79,0.368
2026-04-18,fb_paid,32,0.581
2026-04-18,(organic),9,0.443
2026-04-19,facebook / paid,35,0.47
2026-04-19,AFFILIATE,7,0.579
2026-04-19,google-ads,61,0.568
2026-04-19,klaviyo,5,0.427
2026-04-19,partner-network,9,0.747
2026-04-19,email / newsletter,5,0.441
2026-04-19,fb_paid,31,0.53
2026-04-19,adwords,57,0.508
2026-04-19,google / organic,8,0.399
2026-04-20,organic,6,0.383
2026-04-20,affiliate / partner,13,0.678
2026-04-20,FB,31,0.604
2026-04-20,email-campaign,7,0.391
2026-04-20,google-ads,52,0.469
2026-04-20,fb_paid,46,0.559
2026-04-20,partner-network,11,0.661
2026-04-20,(organic),9,0.454
2026-04-20,Email,6,0.459
2026-04-20,googleads,38,0.466
2026-04-21,AFFILIATE,8,0.624
2026-04-21,google / organic,9,0.393
2026-04-21,google-ads,31,0.525
2026-04-21,google / organic,9,0.358
2026-04-21,email / newsletter,17,0.437
2026-04-21,AFFILIATE,15,0.714
2026-04-21,fb_paid,35,0.485
2026-04-21,fb_paid,43,0.675
2026-04-21,google-ads,46,0.468
2026-04-22,google / organic,9,0.357
2026-04-22,Email,5,0.427
2026-04-22,seo,8,0.493
2026-04-22,email / newsletter,3,0.461
2026-04-22,FB,62,0.533
2026-04-22,googleads,94,0.391
2026-04-22,AFFILIATE,20,0.61
2026-04-23,google / organic,12,0.488
2026-04-23,adwords,39,0.538
2026-04-23,email / newsletter,21,0.484
2026-04-23,affiliate / partner,16,0.583
2026-04-23,FB,72,0.552
2026-04-23,googleads,37,0.445
2026-04-24,facebook / paid,32,0.535
2026-04-24,google-ads,22,0.499
2026-04-24,Email,3,0.434
2026-04-24,meta / social,29,0.602
2026-04-24,aff,5,0.524
2026-04-24,Email,1,0.452
2026-04-24,email / newsletter,6,0.446
2026-04-24,affiliate / partner,9,0.577
2026-04-24,adwords,30,0.434
2026-04-24,google / organic,8,0.415
2026-04-25,meta / social,29,0.572
2026-04-25,googleads,25,0.439
2026-04-25,seo,3,0.427
2026-04-25,klaviyo,5,0.373
2026-04-25,seo,4,0.397
2026-04-25,facebook / paid,28,0.634
2026-04-25,AFFILIATE,2,0.632
2026-04-25,google / cpc,34,0.417
2026-04-25,AFFILIATE,4,0.684
2026-04-25,partner-network,6,0.636
2026-04-25,email-campaign,2,0.42
2026-04-26,adwords,38,0.419
2026-04-26,facebook / paid,31,0.681
2026-04-26,email-campaign,12,0.461
2026-04-26,fb_paid,24,0.538
2026-04-26,meta / social,31,0.571
2026-04-26,Email,7,0.499
2026-04-26,googleads,36,0.476
2026-04-26,(organic),11,0.295
2026-04-26,affiliate / partner,13,0.679
2026-04-27,googleads,32,0.537
2026-04-27,facebook / paid,27,0.47
2026-04-27,email / newsletter,20,0.369
2026-04-27,affiliate / partner,10,0.64
2026-04-27,meta / social,31,0.631
2026-04-27,aff,17,0.724
2026-04-27,google-ads,37,0.494
2026-04-27,FB,25,0.685
2026-04-27,seo,10,0.37
2026-04-28,google-ads,35,0.422
2026-04-28,email-campaign,6,0.403
2026-04-28,organic,4,0.386
2026-04-28,google / organic,7,0.402
2026-04-28,email-campaign,4,0.486
2026-04-28,email-campaign,4,0.498
2026-04-28,adwords,33,0.454
2026-04-28,affiliate / partner,17,0.618
2026-04-28,facebook / paid,100,0.59
2026-04-29,FB,54,0.681
2026-04-29,organic,5,0.356
2026-04-29,AFFILIATE,22,0.64
2026-04-29,googleads,87,0.426
2026-04-29,meta / social,42,0.585
2026-04-29,email-campaign,15,0.487
2026-04-30,email / newsletter,11,0.489
2026-04-30,adwords,87,0.486
2026-04-30,seo,4,0.347
2026-04-30,Email,5,0.484
2026-04-30,FB,12,0.622
2026-04-30,partner-network,5,0.636
2026-04-30,AFFILIATE,6,0.575
2026-04-30,email-campaign,11,0.438
2026-04-30,FB,19,0.516
2026-04-30,AFFILIATE,4,0.65
2026-04-30,FB,20,0.596
2026-04-30,google / organic,5,0.553
2026-05-01,facebook / paid,32,0.602
2026-05-01,email-campaign,9,0.542
2026-05-01,AFFILIATE,22,0.58
2026-05-01,organic,11,0.471
2026-05-01,google / cpc,17,0.417
2026-05-01,fb_paid,24,0.509
2026-05-01,klaviyo,5,0.461
2026-05-01,google / cpc,24,0.353
2026-05-01,google / cpc,20,0.48
2026-05-02,organic,6,0.475
2026-05-02,affiliate / partner,8,0.596
2026-05-02,google / cpc,16,0.615
2026-05-02,facebook / paid,19,0.613
2026-05-02,email-campaign,1,0.493
2026-05-02,partner-network,9,0.592
2026-05-02,google-ads,22,0.399
2026-05-02,organic,5,0.422
2026-05-02,meta / social,18,0.513
2026-05-02,seo,7,0.388
2026-05-02,Email,5,0.335
2026-05-02,FB,23,0.624
2026-05-03,googleads,46,0.456
2026-05-03,aff,11,0.664
2026-05-03,aff,6,0.615
2026-05-03,google / cpc,49,0.446
2026-05-03,meta / social,34,0.579
2026-05-03,(organic),6,0.399
2026-05-03,affiliate / partner,11,0.681
2026-05-03,seo,7,0.44
2026-05-03,klaviyo,20,0.452
2026-05-03,facebook / paid,20,0.674
2026-05-04,email-campaign,10,0.387
2026-05-04,aff,4,0.633
2026-05-04,partner-network,4,0.585
2026-05-04,adwords,30,0.423
2026-05-04,googleads,37,0.437
2026-05-04,organic,14,0.419
2026-05-04,AFFILIATE,1,0.667
2026-05-04,fb_paid,48,0.672
2026-05-04,klaviyo,5,0.514
2026-05-05,aff,6,0.657
2026-05-05,(organic),5,0.426
2026-05-05,fb_paid,40,0.574
2026-05-05,email / newsletter,5,0.356
2026-05-05,seo,4,0.493
2026-05-05,email / newsletter,9,0.42
2026-05-05,partner-network,6,0.566
2026-05-05,adwords,87,0.437
2026-05-05,facebook / paid,35,0.507
2026-05-06,adwords,23,0.458
2026-05-06,AFFILIATE,5,0.658
2026-05-06,google / cpc,20,0.38
2026-05-06,google / cpc,25,0.41
2026-05-06,fb_paid,45,0.61
2026-05-06,aff,7,0.558
2026-05-06,fb_paid,40,0.574
2026-05-06,organic,5,0.51
2026-05-06,aff,12,0.683
2026-05-06,(organic),7,0.407
2026-05-06,klaviyo,11,0.539
2026-05-07,klaviyo,8,0.498
2026-05-07,Email,9,0.413
2026-05-07,seo,10,0.361
2026-05-07,aff,8,0.59
2026-05-07,meta / social,25,0.592
2026-05-07,google / cpc,38,0.459
2026-05-07,meta / social,44,0.607
2026-05-07,google-ads,47,0.461
2026-05-08,Email,5,0.417
2026-05-08,adwords,39,0.473
2026-05-08,affiliate / partner,15,0.659
2026-05-08,organic,4,0.448
2026-05-08,FB,24,0.549
2026-05-08,facebook / paid,21,0.618
2026-05-08,fb_paid,27,0.539
2026-05-08,email-campaign,6,0.476
2026-05-08,googleads,20,0.539
2026-05-08,google / organic,6,0.434
2026-05-09,email / newsletter,8,0.451
2026-05-09,googleads,59,0.408
2026-05-09,google / organic,6,0.492
2026-05-09,meta / social,24,0.671
2026-05-09,email-campaign,5,0.399
2026-05-09,FB,20,0.507
2026-05-09,Email,3,0.472
2026-05-09,partner-network,23,0.598
2026-05-09,organic,2,0.403
2026-05-10,FB,16,0.64
2026-05-10,adwords,57,0.43
2026-05-10,facebook / paid,16,0.585
2026-05-10,partner-network,33,0.624
2026-05-10,google / organic,4,0.42
2026-05-10,FB,11,0.613
2026-05-10,googleads,38,0.522
2026-05-10,klaviyo,12,0.389
2026-05-10,google / organic,6,0.374
2026-05-11,email-campaign,4,0.446
2026-05-11,organic,8,0.532
2026-05-11,meta / social,17,0.544
2026-05-11,googleads,13,0.504
2026-05-11,affiliate / partner,13,0.608
2026-05-11,affiliate / partner,4,0.614
2026-05-11,google / cpc,21,0.423
2026-05-11,meta / social,15,0.473
2026-05-11,adwords,16,0.493
2026-05-11,(organic),13,0.414
2026-05-11,fb_paid,20,0.608
2026-05-11,Email,8,0.508
2026-05-12,google-ads,25,0.419
2026-05-12,google / cpc,31,0.43
2026-05-12,google / organic,5,0.391
2026-05-12,seo,4,0.416
2026-05-12,FB,12,0.52
2026-05-12,fb_paid,11,0.53
2026-05-12,email-campaign,6,0.376
2026-05-12,FB,19,0.634
2026-05-12,affiliate / partner,31,0.492
2026-05-12,organic,5,0.415
2026-05-12,klaviyo,1,0.42
2026-05-13,aff,4,0.455
2026-05-13,(organic),14,0.388
2026-05-13,meta / social,52,0.702
2026-05-13,Email,4,0.388
2026-05-13,AFFILIATE,4,0.651
2026-05-13,Email,8,0.381
2026-05-13,google-ads,25,0.488
2026-05-13,affiliate / partner,9,0.536
2026-05-13,googleads,43,0.477
2026-05-14,klaviyo,2,0.483
2026-05-14,facebook / paid,47,0.678
2026-05-14,googleads,25,0.503
2026-05-14,google-ads,35,0.467
2026-05-14,(organic),6,0.387
2026-05-14,organic,3,0.444
2026-05-14,organic,5,0.418
2026-05-14,klaviyo,3,0.387
2026-05-14,aff,8,0.664
2026-05-14,AFFILIATE,6,0.575
2026-05-14,AFFILIATE,7,0.615
2026-05-15,google / organic,10,0.334
2026-05-15,klaviyo,3,0.421
2026-05-15,facebook / paid,70,0.527
2026-05-15,email-campaign,4,0.416
2026-05-15,affiliate / partner,5,0.593
2026-05-15,AFFILIATE,2,0.673
2026-05-15,googleads,38,0.406
2026-05-15,partner-network,6,0.643
2026-05-15,(organic),4,0.284
2026-05-16,facebook / paid,18,0.609
2026-05-16,meta / social,17,0.536
2026-05-16,Email,2,0.51
2026-05-16,aff,11,0.573
2026-05-16,google-ads,65,0.39
2026-05-16,seo,7,0.367
2026-05-16,email / newsletter,3,0.483
2026-05-16,meta / social,10,0.648
2026-05-16,aff,13,0.542
2026-05-16,google / organic,6,0.515
2026-05-17,adwords,27,0.452
2026-05-17,email-campaign,4,0.38
2026-05-17,AFFILIATE,11,0.5
2026-05-17,facebook / paid,41,0.593
2026-05-17,seo,7,0.461
2026-05-17,klaviyo,4,0.443
2026-05-17,Email,6,0.404
2026-05-17,meta / social,37,0.629
2026-05-17,google / cpc,29,0.389
2026-05-17,googleads,25,0.459
2026-05-17,aff,7,0.628
2026-05-18,Email,14,0.418
2026-05-18,klaviyo,5,0.445
2026-05-18,facebook / paid,25,0.621
2026-05-18,adwords,93,0.561
2026-05-18,facebook / paid,28,0.65
2026-05-18,affiliate / partner,8,0.567
2026-05-18,organic,7,0.517
2026-05-18,facebook / paid,25,0.636
2026-05-18,partner-network,8,0.643
2026-05-18,AFFILIATE,6,0.55
2026-05-18,seo,8,0.379
2026-05-19,affiliate / partner,18,0.602
2026-05-19,facebook / paid,20,0.623
2026-05-19,email-campaign,12,0.48
2026-05-19,partner-network,16,0.598
2026-05-19,Email,8,0.439
2026-05-19,organic,5,0.479
2026-05-19,google-ads,43,0.322
2026-05-19,fb_paid,21,0.586
2026-05-19,googleads,35,0.416
2026-05-19,meta / social,28,0.472
2026-05-19,seo,4,0.33
2026-05-20,google / organic,-5,0.387
2026-05-20,meta / social,42,0.635
2026-05-20,google / cpc,38,0.543
2026-05-20,AFFILIATE,22,0.625
2026-05-20,meta / social,39,0.621
2026-05-20,email / newsletter,22,0.447
2026-05-20,google-ads,35,0.469
2026-05-20,google / organic,2,0.469
2026-05-21,email / newsletter,7,0.453
2026-05-21,meta / social,23,0.579
2026-05-21,organic,3,0.368
2026-05-21,facebook / paid,22,0.607
2026-05-21,seo,6,0.459
2026-05-21,google / cpc,71,0.42
2026-05-21,partner-network,22,0.632
2026-05-21,email-campaign,9,0.474
2026-05-21,(organic),5,0.514
2026-05-22,aff,9,0.584
2026-05-22,Email,6,0.54
2026-05-22,adwords,32,0.523
2026-05-22,affiliate / partner,10,0.695
2026-05-22,email-campaign,4,0.462
2026-05-22,FB,33,0.545
2026-05-22,facebook / paid,38,0.75
2026-05-22,google / cpc,35,0.483
2026-05-22,aff,12,0.536
2026-05-22,organic,10,0.494
2026-05-23,partner-network,9,0.597
2026-05-23,seo,12,0.378
2026-05-23,meta / social,24,0.569
2026-05-23,Email,6,0.397
2026-05-23,aff,6,0.655
2026-05-23,facebook / paid,20,0.53
2026-05-23,adwords,64,0.452
2026-05-24,email-campaign,5,0.39
2026-05-24,fb_paid,51,0.597
