order_id,order_date,month,customer_id,channel,revenue,region
ORD-100475,2025-05-30,2025-05,CUST-10818,Google Ads,274.59,Southeast
ORD-101284,2025-12-25,2025-12,CUST-11031,Meta,182.2,Southwest
ORD-101858,2026-06-02,2026-06,CUST-10188,Affiliate,141.98,Southeast
ORD-100599,2025-07-05,2025-07,CUST-10709,Affiliate,290.24,Northeast
ORD-100421,2025-05-14,2025-05,CUST-10307,Google Ads,859.12,Northeast
ORD-101711,2026-04-22,2026-04,CUST-11068,Google Ads,117.76,West
ORD-100182,2025-03-07,2025-03,CUST-10687,Meta,349.32,Northeast
ORD-100988,2025-10-20,2025-10,CUST-10973,Email,652.04,West
ORD-101000,2025-10-24,2025-10,CUST-11124,Google Ads,192.68,West
ORD-101641,2026-04-02,2026-04,CUST-10572,Affiliate,76.62,West
ORD-101356,2026-01-08,2026-01,CUST-11057,Email,114.08,Midwest
ORD-101462,2026-02-15,2026-02,CUST-10383,Google Ads,273.2,West
ORD-100049,2025-01-21,2025-01,CUST-10276,Meta,363.79,Northeast
ORD-101907,2026-06-14,2026-06,CUST-11101,Affiliate,241.4,Southeast
ORD-101029,2025-11-01,2025-11,CUST-10099,Meta,234.55,Southeast
ORD-100529,2025-06-15,2025-06,CUST-10905,Email,274.3,Southeast
ORD-101258,2025-12-17,2025-12,CUST-11104,Google Ads,263.95,Southeast
ORD-100486,2025-06-01,2025-06,CUST-10395,Google Ads,344.27,Midwest
ORD-101940,2026-06-22,2026-06,CUST-10145,Google Ads,354.99,Unknown
ORD-100497,2025-06-04,2025-06,CUST-11126,Google Ads,370.44,Midwest
ORD-101646,2026-04-03,2026-04,CUST-10968,Meta,310.28,West
ORD-100106,2025-02-08,2025-02,CUST-10706,Email,208.05,Midwest
ORD-100443,2025-05-21,2025-05,CUST-10744,Google Ads,431.32,West
ORD-101512,2026-03-01,2026-03,CUST-10025,Google Ads,169.97,West
ORD-100646,2025-07-20,2025-07,CUST-10233,Google Ads,357.96,Midwest
ORD-101036,2025-11-02,2025-11,CUST-10547,Google Ads,242.5,Midwest
ORD-101762,2026-05-04,2026-05,CUST-10182,Google Ads,321.85,Midwest
ORD-100726,2025-08-10,2025-08,CUST-10920,Google Ads,205.37,West
ORD-100190,2025-03-10,2025-03,CUST-10209,Meta,425.93,Northeast
ORD-101788,2026-05-13,2026-05,CUST-11155,Meta,166.31,Midwest
ORD-100282,2025-04-05,2025-04,CUST-11053,Meta,212.45,Northeast
ORD-100029,2025-01-15,2025-01,CUST-10551,Google Ads,504.29,West
ORD-100169,2025-03-01,2025-03,CUST-10210,Meta,102.89,West
ORD-101001,2025-10-25,2025-10,CUST-11158,Google Ads,440.66,West
ORD-101204,2025-12-06,2025-12,CUST-10324,Google Ads,214.22,Northeast
ORD-100100,2025-02-06,2025-02,CUST-10502,Google Ads,722.34,Midwest
ORD-100197,2025-03-13,2025-03,CUST-10153,Google Ads,457.77,Northeast
ORD-100495,2025-06-04,2025-06,CUST-10124,Google Ads,217.54,Southeast
ORD-101745,2026-05-01,2026-05,CUST-10856,Google Ads,344.19,West
ORD-100647,2025-07-20,2025-07,CUST-11224,Google Ads,139.02,Southeast
ORD-100987,2025-10-20,2025-10,CUST-10514,Meta,280.92,Northeast
ORD-100044,2025-01-21,2025-01,CUST-10799,Organic,166.23,Northeast
ORD-101924,2026-06-16,2026-06,CUST-10780,Email,605.85,Southeast
ORD-100710,2025-08-04,2025-08,CUST-10312,Organic,359.22,West
ORD-100373,2025-05-01,2025-05,CUST-10907,Meta,197.13,West
ORD-100678,2025-07-28,2025-07,CUST-10376,Email,199.32,Southeast
ORD-100566,2025-06-25,2025-06,CUST-10616,Google Ads,474.71,Southeast
ORD-101672,2026-04-11,2026-04,CUST-11201,Affiliate,496.56,Northeast
ORD-101821,2026-05-22,2026-05,CUST-10490,Email,153.42,West
ORD-100847,2025-09-14,2025-09,CUST-10035,Google Ads,185.25,West
ORD-100460,2025-05-26,2025-05,CUST-10813,Google Ads,506.08,Southeast
ORD-101437,2026-02-06,2026-02,CUST-10162,Organic,126.2,West
ORD-101155,2025-11-26,2025-11,CUST-10081,Meta,127.11,West
ORD-100039,2025-01-20,2025-01,CUST-10536,Email,608.71,West
ORD-100434,2025-05-18,2025-05,CUST-10326,Google Ads,355.05,Northeast
ORD-100973,2025-10-16,2025-10,CUST-11035,Organic,324.6,Midwest
ORD-101239,2025-12-14,2025-12,CUST-10053,Affiliate,556.7,West
ORD-101007,2025-10-27,2025-10,CUST-10579,Affiliate,154.26,Southwest
ORD-101579,2026-03-17,2026-03,CUST-10313,Meta,89.74,Southeast
ORD-101590,2026-03-20,2026-03,CUST-10708,Google Ads,222.13,Midwest
ORD-101786,2026-05-13,2026-05,CUST-10404,Meta,351.28,Northeast
ORD-101498,2026-02-25,2026-02,CUST-10150,Meta,366.39,West
ORD-100456,2025-05-26,2025-05,CUST-10602,Google Ads,260.55,West
ORD-101835,2026-05-27,2026-05,CUST-10359,Meta,140.71,West
ORD-100260,2025-03-29,2025-03,CUST-10647,Organic,536.57,Midwest
ORD-101840,2026-05-28,2026-05,CUST-10197,Meta,411.39,Midwest
ORD-100035,2025-01-19,2025-01,CUST-10105,Google Ads,273.81,West
ORD-100827,2025-09-07,2025-09,CUST-10238,Affiliate,123.41,Northeast
ORD-100309,2025-04-12,2025-04,CUST-10571,Google Ads,214.3,Midwest
ORD-100276,2025-04-03,2025-04,CUST-10384,Email,311.34,Northeast
ORD-100636,2025-07-18,2025-07,CUST-10348,Google Ads,378.57,Midwest
ORD-100654,2025-07-22,2025-07,CUST-10217,Google Ads,361.92,Southeast
ORD-100622,2025-07-13,2025-07,CUST-10311,Google Ads,94.8,Northeast
ORD-101859,2026-06-03,2026-06,CUST-10016,Meta,314.73,West
ORD-100844,2025-09-14,2025-09,CUST-10034,Google Ads,488.71,Midwest
ORD-100393,2025-05-07,2025-05,CUST-10861,Google Ads,562.33,Southwest
ORD-101769,2026-05-07,2026-05,CUST-10020,Google Ads,229.26,Southeast
ORD-100107,2025-02-08,2025-02,CUST-10804,Google Ads,106.81,Northeast
ORD-100349,2025-04-23,2025-04,CUST-10086,Google Ads,129.37,Northeast
ORD-100524,2025-06-13,2025-06,CUST-10623,Google Ads,501.95,Midwest
ORD-100784,2025-08-27,2025-08,CUST-10978,Google Ads,332.78,Southwest
ORD-100047,2025-01-21,2025-01,CUST-10927,Google Ads,387.63,Southwest
ORD-100203,2025-03-15,2025-03,CUST-11282,Meta,140.36,West
ORD-101655,2026-04-07,2026-04,CUST-10826,Email,430.46,West
ORD-100021,2025-01-11,2025-01,CUST-11205,Google Ads,274.03,Midwest
ORD-100402,2025-05-10,2025-05,CUST-11294,Affiliate,259.46,West
ORD-101107,2025-11-18,2025-11,CUST-10416,Google Ads,218.99,West
ORD-101154,2025-11-26,2025-11,CUST-10520,Google Ads,210.29,Midwest
ORD-101439,2026-02-06,2026-02,CUST-11268,Meta,43.24,Midwest
ORD-100989,2025-10-21,2025-10,CUST-10076,Affiliate,206.98,Northeast
ORD-101865,2026-06-04,2026-06,CUST-10923,Google Ads,397.2,West
ORD-100741,2025-08-17,2025-08,CUST-10395,Meta,247.6,Southwest
ORD-101721,2026-04-25,2026-04,CUST-11267,Organic,438.17,Midwest
ORD-101310,2025-12-28,2025-12,CUST-10507,Organic,151.53,Northeast
ORD-101147,2025-11-24,2025-11,CUST-10812,Organic,260.08,Midwest
ORD-100033,2025-01-17,2025-01,CUST-10634,Meta,241.88,Northeast
ORD-100787,2025-08-28,2025-08,CUST-11150,Google Ads,262.73,Northeast
ORD-101540,2026-03-08,2026-03,CUST-10376,Meta,394.59,Northeast
ORD-100923,2025-10-04,2025-10,CUST-10341,Meta,121.64,West
ORD-101043,2025-11-03,2025-11,CUST-10021,Google Ads,604.71,Midwest
ORD-101921,2026-06-16,2026-06,CUST-11089,Google Ads,154.86,Midwest
ORD-101243,2025-12-14,2025-12,CUST-11135,Google Ads,246.96,Southeast
ORD-101915,2026-06-15,2026-06,CUST-11010,Google Ads,255.24,Northeast
ORD-100579,2025-06-29,2025-06,CUST-10895,Google Ads,241.28,West
ORD-100481,2025-05-31,2025-05,CUST-10294,Meta,251.96,West
ORD-100931,2025-10-05,2025-10,CUST-10854,Google Ads,915.33,Northeast
ORD-100356,2025-04-26,2025-04,CUST-10616,Google Ads,373.8,Northeast
ORD-101685,2026-04-16,2026-04,CUST-10140,Google Ads,467.91,Northeast
ORD-101248,2025-12-16,2025-12,CUST-10122,Google Ads,499.52,Southeast
ORD-100759,2025-08-21,2025-08,CUST-10059,Meta,378.8,Southwest
ORD-100092,2025-02-04,2025-02,CUST-10660,Google Ads,360.07,West
ORD-101175,2025-11-30,2025-11,CUST-10617,Meta,230.71,Southwest
ORD-101415,2026-01-31,2026-01,CUST-10382,Google Ads,218.7,Southeast
ORD-101341,2026-01-04,2026-01,CUST-10522,Google Ads,502.06,Northeast
ORD-101472,2026-02-17,2026-02,CUST-10564,Google Ads,766.26,Southwest
ORD-100803,2025-09-01,2025-09,CUST-11136,Google Ads,320.49,Southwest
ORD-100745,2025-08-18,2025-08,CUST-10510,Affiliate,216.57,Southwest
ORD-101546,2026-03-09,2026-03,CUST-10713,Organic,399.78,Northeast
ORD-100279,2025-04-04,2025-04,CUST-10798,Google Ads,1271.83,Northeast
ORD-101607,2026-03-26,2026-03,CUST-10786,Organic,246.71,Northeast
ORD-100764,2025-08-22,2025-08,CUST-10841,Google Ads,115.62,Northeast
ORD-100604,2025-07-06,2025-07,CUST-10722,Email,339.66,Midwest
ORD-101373,2026-01-15,2026-01,CUST-10376,Organic,343.13,West
ORD-101398,2026-01-23,2026-01,CUST-10394,Google Ads,150.46,West
ORD-100400,2025-05-09,2025-05,CUST-10363,Meta,222.44,Midwest
ORD-101728,2026-04-27,2026-04,CUST-10059,Affiliate,175.57,West
ORD-100257,2025-03-28,2025-03,CUST-11298,Google Ads,129.99,Northeast
ORD-100944,2025-10-09,2025-10,CUST-10792,Organic,429.61,Southeast
ORD-101875,2026-06-07,2026-06,CUST-10091,Google Ads,173.91,Northeast
ORD-101096,2025-11-15,2025-11,CUST-11019,Organic,635.79,Midwest
ORD-101219,2025-12-09,2025-12,CUST-11183,Meta,276.46,Midwest
ORD-101507,2026-02-28,2026-02,CUST-10508,Email,202.69,Southwest
ORD-101879,2026-06-07,2026-06,CUST-10440,Organic,573.12,West
ORD-101161,2025-11-27,2025-11,CUST-10281,Meta,512.23,West
ORD-100494,2025-06-04,2025-06,CUST-10334,Meta,182.61,West
ORD-100772,2025-08-24,2025-08,CUST-11203,Affiliate,103.85,West
ORD-100550,2025-06-20,2025-06,CUST-11166,Organic,648.15,Northeast
ORD-101486,2026-02-22,2026-02,CUST-10808,Meta,345.17,West
ORD-100201,2025-03-15,2025-03,CUST-10428,Google Ads,227.1,Unknown
ORD-100312,2025-04-13,2025-04,CUST-10834,Affiliate,112.74,Southeast
ORD-100290,2025-04-07,2025-04,CUST-10030,Meta,311.64,West
ORD-101213,2025-12-08,2025-12,CUST-10968,Google Ads,116.01,West
ORD-100763,2025-08-22,2025-08,CUST-10306,Google Ads,148.02,Midwest
ORD-101136,2025-11-23,2025-11,CUST-11121,Google Ads,175.7,West
ORD-100949,2025-10-10,2025-10,CUST-10178,Google Ads,209.13,Northeast
ORD-100183,2025-03-07,2025-03,CUST-11264,Meta,293.19,Southeast
ORD-101176,2025-11-30,2025-11,CUST-10332,Affiliate,143.93,West
ORD-101848,2026-05-31,2026-05,CUST-10145,Google Ads,57.99,Northeast
ORD-101349,2026-01-06,2026-01,CUST-10265,Google Ads,98.16,West
ORD-101727,2026-04-27,2026-04,CUST-11017,Organic,602.98,West
ORD-101068,2025-11-09,2025-11,CUST-10788,Google Ads,279.51,West
ORD-101468,2026-02-15,2026-02,CUST-10626,Organic,438.0,Midwest
ORD-101811,2026-05-19,2026-05,CUST-11124,Affiliate,189.84,Southeast
ORD-101030,2025-11-01,2025-11,CUST-10076,Google Ads,240.86,Southwest
ORD-100250,2025-03-27,2025-03,CUST-10480,Meta,591.38,Northeast
ORD-100823,2025-09-07,2025-09,CUST-10610,Google Ads,212.87,Midwest
ORD-101099,2025-11-15,2025-11,CUST-10481,Google Ads,118.96,Southeast
ORD-101536,2026-03-07,2026-03,CUST-10788,Organic,217.73,West
ORD-100940,2025-10-08,2025-10,CUST-10021,Google Ads,214.17,Northeast
ORD-100391,2025-05-06,2025-05,CUST-10713,Meta,122.16,West
ORD-101919,2026-06-16,2026-06,CUST-11153,Google Ads,154.84,Southeast
ORD-101456,2026-02-12,2026-02,CUST-11148,Email,361.77,Southeast
ORD-101092,2025-11-14,2025-11,CUST-10835,Meta,118.11,Southeast
ORD-101191,2025-12-02,2025-12,CUST-11285,Affiliate,328.43,Northeast
ORD-100904,2025-09-28,2025-09,CUST-10744,Meta,274.67,Northeast
ORD-100730,2025-08-12,2025-08,CUST-10021,Meta,240.36,Southeast
ORD-100554,2025-06-20,2025-06,CUST-10423,Affiliate,337.29,Southeast
ORD-100366,2025-04-30,2025-04,CUST-10768,Meta,269.37,Northeast
ORD-100345,2025-04-23,2025-04,CUST-10553,Meta,135.95,West
ORD-101608,2026-03-27,2026-03,CUST-11021,Google Ads,278.03,Midwest
ORD-100535,2025-06-16,2025-06,CUST-10483,Meta,152.28,Southwest
ORD-101422,2026-02-02,2026-02,CUST-11042,Google Ads,97.06,Northeast
ORD-101209,2025-12-07,2025-12,CUST-10082,Affiliate,272.92,Northeast
ORD-101372,2026-01-14,2026-01,CUST-11245,Meta,221.53,Southwest
ORD-101639,2026-04-02,2026-04,CUST-10813,Google Ads,192.83,West
ORD-100919,2025-10-02,2025-10,CUST-10522,Google Ads,243.05,West
ORD-100211,2025-03-17,2025-03,CUST-10771,Google Ads,309.23,Northeast
ORD-101603,2026-03-24,2026-03,CUST-10137,Google Ads,336.84,Unknown
ORD-100502,2025-06-08,2025-06,CUST-11069,Organic,593.19,Southeast
ORD-100537,2025-06-17,2025-06,CUST-10807,Meta,197.53,Northeast
ORD-101220,2025-12-10,2025-12,CUST-10341,Google Ads,289.67,Northeast
ORD-100175,2025-03-02,2025-03,CUST-10220,Email,692.12,Southeast
