session_date,month,channel,sessions,bounce_rate
2025-12-05,2025-12,Email,4,0.42
2025-12-05,2025-12,Organic,6,0.343
2025-12-05,2025-12,Meta,66,0.532
2025-12-06,2025-12,Organic,10,0.42
2025-12-06,2025-12,Affiliate,25,0.564
2025-12-06,2025-12,Google Ads,43,0.456
2025-12-06,2025-12,Google Ads,42,0.468
2025-12-06,2025-12,Email,13,0.398
2025-12-06,2025-12,Meta,84,0.454
2025-12-06,2025-12,Google Ads,36,0.459
2025-12-06,2025-12,Organic,7,0.315
2025-12-07,2025-12,Email,3,0.372
2025-12-07,2025-12,Meta,37,0.63
2025-12-07,2025-12,Meta,24,0.531
2025-12-07,2025-12,Email,3,0.386
2025-12-07,2025-12,Organic,11,0.356
2025-12-07,2025-12,Affiliate,41,0.652
2025-12-07,2025-12,Google Ads,171,0.46
2025-12-08,2025-12,Meta,59,0.511
2025-12-08,2025-12,Organic,22,0.389
2025-12-08,2025-12,Email,7,0.375
2025-12-08,2025-12,Affiliate,17,0.617
2025-12-08,2025-12,Affiliate,8,0.667
2025-12-08,2025-12,Email,12,0.427
2025-12-08,2025-12,Google Ads,46,0.526
2025-12-08,2025-12,Google Ads,38,0.53
2025-12-08,2025-12,Affiliate,7,0.591
2025-12-09,2025-12,Meta,61,0.558
2025-12-09,2025-12,Affiliate,14,0.628
2025-12-09,2025-12,Affiliate,13,0.662
2025-12-09,2025-12,Meta,49,0.588
2025-12-09,2025-12,Organic,14,0.428
2025-12-09,2025-12,Email,8,0.475
2025-12-09,2025-12,Affiliate,15,0.565
2025-12-09,2025-12,Google Ads,100,0.544
2025-12-09,2025-12,Email,13,0.44
2025-12-10,2025-12,Affiliate,24,0.619
2025-12-10,2025-12,Meta,34,0.515
2025-12-10,2025-12,Google Ads,31,0.479
2025-12-10,2025-12,Meta,38,0.55
2025-12-10,2025-12,Google Ads,38,0.401
2025-12-10,2025-12,Email,18,0.436
2025-12-10,2025-12,Organic,9,0.373
2025-12-10,2025-12,Organic,10,0.407
2025-12-10,2025-12,Google Ads,32,0.463
2025-12-11,2025-12,Google Ads,30,0.41
2025-12-11,2025-12,Organic,4,0.345
2025-12-11,2025-12,Affiliate,34,0.65
2025-12-11,2025-12,Meta,80,0.509
2025-12-11,2025-12,Organic,10,0.337
2025-12-11,2025-12,Organic,4,0.395
2025-12-11,2025-12,Email,8,0.464
2025-12-11,2025-12,Google Ads,37,0.531
2025-12-11,2025-12,Email,9,0.503
2025-12-12,2025-12,Organic,9,0.522
2025-12-12,2025-12,Email,7,0.497
2025-12-12,2025-12,Google Ads,48,0.453
2025-12-12,2025-12,Meta,44,0.617
2025-12-12,2025-12,Email,2,0.483
2025-12-12,2025-12,Google Ads,45,0.538
2025-12-12,2025-12,Meta,48,0.637
2025-12-12,2025-12,Affiliate,28,0.6
2025-12-13,2025-12,Affiliate,5,0.557
2025-12-13,2025-12,Google Ads,33,0.507
2025-12-13,2025-12,Google Ads,35,0.543
2025-12-13,2025-12,Organic,14,0.447
2025-12-13,2025-12,Email,7,0.406
2025-12-13,2025-12,Google Ads,38,0.538
2025-12-13,2025-12,Meta,52,0.5
2025-12-13,2025-12,Affiliate,5,0.602
2025-12-13,2025-12,Affiliate,6,0.662
2025-12-13,2025-12,Email,5,0.36
2025-12-14,2025-12,Google Ads,51,0.395
2025-12-14,2025-12,Email,20,0.399
2025-12-14,2025-12,Organic,7,0.438
2025-12-14,2025-12,Google Ads,51,0.47
2025-12-14,2025-12,Organic,9,0.395
2025-12-14,2025-12,Affiliate,23,0.589
2025-12-14,2025-12,Organic,5,0.438
2025-12-14,2025-12,Meta,47,0.519
2025-12-14,2025-12,Meta,44,0.547
2025-12-15,2025-12,Organic,6,0.365
2025-12-15,2025-12,Affiliate,7,0.634
2025-12-15,2025-12,Meta,25,0.649
2025-12-15,2025-12,Meta,22,0.613
2025-12-15,2025-12,Email,4,0.471
2025-12-15,2025-12,Organic,7,0.371
2025-12-15,2025-12,Email,4,0.39
2025-12-15,2025-12,Google Ads,50,0.518
2025-12-15,2025-12,Organic,3,0.443
2025-12-15,2025-12,Google Ads,58,0.484
2025-12-15,2025-12,Email,1,0.505
2025-12-15,2025-12,Meta,29,0.561
2025-12-15,2025-12,Affiliate,10,0.652
2025-12-16,2025-12,Meta,42,0.592
2025-12-16,2025-12,Affiliate,14,0.726
2025-12-16,2025-12,Affiliate,19,0.608
2025-12-16,2025-12,Email,27,0.522
2025-12-16,2025-12,Google Ads,65,0.399
2025-12-16,2025-12,Organic,9,0.488
2025-12-16,2025-12,Organic,6,0.348
2025-12-16,2025-12,Meta,39,0.653
2025-12-16,2025-12,Google Ads,64,0.443
2025-12-16,2025-12,Meta,36,0.606
2025-12-16,2025-12,Organic,8,0.405
2025-12-17,2025-12,Email,12,0.502
2025-12-17,2025-12,Affiliate,16,0.618
2025-12-17,2025-12,Email,12,0.34
2025-12-17,2025-12,Google Ads,70,0.51
2025-12-17,2025-12,Organic,8,0.398
2025-12-17,2025-12,Google Ads,53,0.297
2025-12-17,2025-12,Meta,44,0.638
2025-12-17,2025-12,Organic,5,0.362
2025-12-17,2025-12,Meta,43,0.596
2025-12-17,2025-12,Affiliate,6,0.72
2025-12-18,2025-12,Meta,54,0.581
2025-12-18,2025-12,Affiliate,19,0.648
2025-12-18,2025-12,Organic,5,0.396
2025-12-18,2025-12,Organic,4,0.476
2025-12-18,2025-12,Affiliate,12,0.571
2025-12-18,2025-12,Google Ads,56,0.443
2025-12-18,2025-12,Organic,5,0.398
2025-12-18,2025-12,Email,11,0.472
2025-12-18,2025-12,Google Ads,51,0.477
2025-12-19,2025-12,Meta,29,0.699
2025-12-19,2025-12,Email,6,0.448
2025-12-19,2025-12,Organic,4,0.434
2025-12-19,2025-12,Affiliate,19,0.587
2025-12-19,2025-12,Meta,38,0.609
2025-12-19,2025-12,Meta,37,0.682
2025-12-19,2025-12,Email,4,0.414
2025-12-19,2025-12,Organic,5,0.374
2025-12-19,2025-12,Google Ads,128,0.466
2025-12-20,2025-12,Email,12,0.423
2025-12-20,2025-12,Affiliate,7,0.603
2025-12-20,2025-12,Google Ads,31,0.479
2025-12-20,2025-12,Email,10,0.372
2025-12-20,2025-12,Google Ads,26,0.526
2025-12-20,2025-12,Meta,24,0.591
2025-12-20,2025-12,Meta,24,0.595
2025-12-20,2025-12,Affiliate,8,0.57
2025-12-20,2025-12,Organic,19,0.404
2025-12-20,2025-12,Affiliate,10,0.682
2025-12-20,2025-12,Meta,28,0.56
2025-12-20,2025-12,Google Ads,21,0.448
2025-12-21,2025-12,Organic,5,0.428
2025-12-21,2025-12,Google Ads,44,0.466
2025-12-21,2025-12,Email,11,0.47
2025-12-21,2025-12,Affiliate,24,0.651
2025-12-21,2025-12,Meta,40,0.568
2025-12-21,2025-12,Google Ads,53,0.525
2025-12-21,2025-12,Google Ads,44,0.391
2025-12-21,2025-12,Meta,40,0.595
2025-12-21,2025-12,Email,9,0.47
2025-12-21,2025-12,Organic,5,0.384
2025-12-21,2025-12,Affiliate,12,0.555
2025-12-22,2025-12,Meta,39,0.567
2025-12-22,2025-12,Organic,25,0.475
2025-12-22,2025-12,Meta,33,0.616
2025-12-22,2025-12,Affiliate,21,0.606
2025-12-22,2025-12,Affiliate,13,0.717
2025-12-22,2025-12,Google Ads,74,0.475
2025-12-22,2025-12,Email,12,0.346
2025-12-22,2025-12,Google Ads,70,0.422
2025-12-22,2025-12,Email,13,0.415
2025-12-23,2025-12,Email,8,0.477
2025-12-23,2025-12,Organic,12,0.457
2025-12-23,2025-12,Google Ads,57,0.441
2025-12-23,2025-12,Email,8,0.359
2025-12-23,2025-12,Organic,10,0.481
2025-12-23,2025-12,Affiliate,13,0.653
2025-12-23,2025-12,Email,6,0.369
2025-12-23,2025-12,Meta,64,0.596
2025-12-23,2025-12,Affiliate,21,0.788
2025-12-23,2025-12,Google Ads,43,0.493
2025-12-24,2025-12,Affiliate,4,0.627
2025-12-24,2025-12,Organic,6,0.328
2025-12-24,2025-12,Email,11,0.443
2025-12-24,2025-12,Affiliate,11,0.592
2025-12-24,2025-12,Meta,36,0.579
2025-12-24,2025-12,Google Ads,97,0.392
2025-12-24,2025-12,Organic,8,0.387
2025-12-24,2025-12,Email,7,0.502
2025-12-24,2025-12,Affiliate,8,0.641
2025-12-24,2025-12,Meta,46,0.599
2025-12-25,2025-12,Organic,18,0.278
2025-12-25,2025-12,Google Ads,140,0.467
2025-12-25,2025-12,Email,5,0.414
2025-12-25,2025-12,Meta,46,0.638
2025-12-25,2025-12,Affiliate,27,0.516
2025-12-25,2025-12,Email,9,0.37
2025-12-25,2025-12,Meta,32,0.578
2025-12-26,2025-12,Meta,28,0.675
2025-12-26,2025-12,Meta,22,0.618
2025-12-26,2025-12,Email,8,0.458
2025-12-26,2025-12,Affiliate,6,0.653
2025-12-26,2025-12,Email,14,0.467
2025-12-26,2025-12,Organic,6,0.446
2025-12-26,2025-12,Google Ads,107,0.387
2025-12-26,2025-12,Affiliate,12,0.649
2025-12-26,2025-12,Organic,3,0.381
2025-12-26,2025-12,Meta,25,0.583
2025-12-27,2025-12,Affiliate,5,0.551
2025-12-27,2025-12,Meta,36,0.522
2025-12-27,2025-12,Google Ads,100,0.384
2025-12-27,2025-12,Email,5,0.376
2025-12-27,2025-12,Affiliate,13,0.622
2025-12-27,2025-12,Affiliate,9,0.754
2025-12-27,2025-12,Meta,36,0.538
2025-12-27,2025-12,Organic,9,0.451
2025-12-27,2025-12,Email,9,0.391
2025-12-28,2025-12,Organic,6,0.487
2025-12-28,2025-12,Affiliate,12,0.588
2025-12-28,2025-12,Affiliate,15,0.59
2025-12-28,2025-12,Meta,37,0.569
2025-12-28,2025-12,Email,29,0.393
2025-12-28,2025-12,Organic,6,0.435
2025-12-28,2025-12,Google Ads,160,0.649
2025-12-28,2025-12,Meta,44,0.653
2025-12-29,2025-12,Google Ads,46,0.463
2025-12-29,2025-12,Email,3,0.502
2025-12-29,2025-12,Email,6,0.34
2025-12-29,2025-12,Affiliate,17,0.56
2025-12-29,2025-12,Organic,4,0.459
2025-12-29,2025-12,Email,3,0.387
2025-12-29,2025-12,Organic,3,0.375
2025-12-29,2025-12,Organic,6,0.449
2025-12-29,2025-12,Meta,97,0.547
2025-12-29,2025-12,Affiliate,9,0.656
2025-12-29,2025-12,Affiliate,9,0.548
2025-12-29,2025-12,Google Ads,49,0.47
2025-12-30,2025-12,Meta,98,0.611
2025-12-30,2025-12,Organic,5,0.357
2025-12-30,2025-12,Affiliate,11,0.642
2025-12-30,2025-12,Email,20,0.406
2025-12-30,2025-12,Google Ads,51,0.597
2025-12-30,2025-12,Organic,11,0.346
2025-12-30,2025-12,Google Ads,49,0.411
2025-12-30,2025-12,Affiliate,11,0.549
2025-12-31,2025-12,Google Ads,31,0.569
2025-12-31,2025-12,Google Ads,40,0.489
2025-12-31,2025-12,Email,27,0.415
2025-12-31,2025-12,Organic,9,0.361
2025-12-31,2025-12,Affiliate,14,0.676
2025-12-31,2025-12,Meta,106,0.467
2025-12-31,2025-12,Google Ads,23,0.406
2025-12-31,2025-12,Organic,10,0.361
2025-12-31,2025-12,Affiliate,10,0.622
2026-01-01,2026-01,Google Ads,69,0.392
2026-01-01,2026-01,Meta,79,0.554
2026-01-01,2026-01,Email,8,0.463
2026-01-01,2026-01,Organic,6,0.43
2026-01-01,2026-01,Affiliate,24,0.595
2026-01-02,2026-01,Affiliate,6,0.563
2026-01-02,2026-01,Affiliate,6,0.566
2026-01-02,2026-01,Meta,33,0.567
2026-01-02,2026-01,Email,3,0.438
2026-01-02,2026-01,Organic,3,0.283
2026-01-02,2026-01,Organic,8,0.375
2026-01-02,2026-01,Google Ads,67,0.356
2026-01-02,2026-01,Email,3,0.462
2026-01-02,2026-01,Meta,42,0.612
2026-01-02,2026-01,Email,1,0.462
2026-01-03,2026-01,Affiliate,5,0.683
2026-01-03,2026-01,Email,3,0.492
2026-01-03,2026-01,Meta,69,0.52
2026-01-03,2026-01,Affiliate,7,0.613
2026-01-03,2026-01,Email,2,0.455
2026-01-03,2026-01,Affiliate,7,0.678
2026-01-03,2026-01,Organic,10,0.404
2026-01-03,2026-01,Google Ads,65,0.457
2026-01-04,2026-01,Email,9,0.353
2026-01-04,2026-01,Affiliate,3,0.656
2026-01-04,2026-01,Affiliate,2,0.567
2026-01-04,2026-01,Google Ads,56,0.365
2026-01-04,2026-01,Organic,3,0.393
2026-01-04,2026-01,Meta,18,0.654
2026-01-04,2026-01,Affiliate,5,0.708
2026-01-04,2026-01,Meta,23,0.539
2026-01-05,2026-01,Affiliate,3,0.666
2026-01-05,2026-01,Google Ads,24,0.599
2026-01-05,2026-01,Google Ads,27,0.539
2026-01-05,2026-01,Affiliate,4,0.581
2026-01-05,2026-01,Meta,29,0.542
2026-01-05,2026-01,Meta,31,0.619
2026-01-05,2026-01,Organic,8,0.408
2026-01-05,2026-01,Google Ads,15,0.441
2026-01-05,2026-01,Email,11,0.488
2026-01-05,2026-01,Affiliate,4,0.582
2026-01-06,2026-01,Google Ads,30,0.465
2026-01-06,2026-01,Google Ads,28,0.449
2026-01-06,2026-01,Email,14,0.509
2026-01-06,2026-01,Meta,29,0.549
2026-01-06,2026-01,Affiliate,3,0.625
2026-01-06,2026-01,Organic,6,0.365
2026-01-06,2026-01,Meta,37,0.462
2026-01-06,2026-01,Affiliate,10,0.577
2026-01-06,2026-01,Organic,6,0.433
2026-01-07,2026-01,Google Ads,64,0.453
2026-01-07,2026-01,Email,13,0.373
2026-01-07,2026-01,Meta,20,0.559
2026-01-07,2026-01,Organic,5,0.389
2026-01-07,2026-01,Organic,10,0.49
2026-01-07,2026-01,Affiliate,23,0.562
2026-01-07,2026-01,Meta,12,0.51
2026-01-08,2026-01,Google Ads,32,0.427
2026-01-08,2026-01,Affiliate,7,0.607
2026-01-08,2026-01,Meta,18,0.616
2026-01-08,2026-01,Meta,16,0.628
2026-01-08,2026-01,Organic,11,0.41
2026-01-08,2026-01,Google Ads,27,0.46
2026-01-08,2026-01,Meta,14,0.55
2026-01-08,2026-01,Email,4,0.334
2026-01-08,2026-01,Affiliate,4,0.686
2026-01-09,2026-01,Meta,19,0.622
2026-01-09,2026-01,Google Ads,52,0.429
2026-01-09,2026-01,Organic,6,0.354
2026-01-09,2026-01,Meta,29,0.524
2026-01-09,2026-01,Meta,32,0.606
2026-01-09,2026-01,Affiliate,12,0.618
2026-01-10,2026-01,Meta,14,0.622
2026-01-10,2026-01,Organic,2,0.38
2026-01-10,2026-01,Meta,12,0.675
2026-01-10,2026-01,Google Ads,12,0.458
2026-01-10,2026-01,Organic,2,0.37
2026-01-10,2026-01,Email,2,0.352
2026-01-10,2026-01,Affiliate,21,0.574
2026-01-10,2026-01,Google Ads,27,0.448
2026-01-10,2026-01,Organic,1,0.341
2026-01-10,2026-01,Email,4,0.514
2026-01-10,2026-01,Meta,10,0.585
2026-01-11,2026-01,Affiliate,8,0.693
2026-01-11,2026-01,Email,4,0.456
2026-01-11,2026-01,Email,2,0.428
2026-01-11,2026-01,Google Ads,41,0.266
2026-01-11,2026-01,Email,3,0.509
2026-01-11,2026-01,Meta,21,0.568
2026-01-11,2026-01,Meta,24,0.644
2026-01-11,2026-01,Google Ads,31,0.398
2026-01-11,2026-01,Affiliate,4,0.644
2026-01-11,2026-01,Organic,14,0.485
2026-01-12,2026-01,Meta,33,0.501
2026-01-12,2026-01,Organic,4,0.358
2026-01-12,2026-01,Email,8,0.306
2026-01-12,2026-01,Meta,24,0.583
2026-01-12,2026-01,Google Ads,33,0.49
2026-01-12,2026-01,Organic,6,0.442
2026-01-12,2026-01,Google Ads,37,0.481
2026-01-12,2026-01,Affiliate,18,0.637
2026-01-13,2026-01,Email,13,0.474
2026-01-13,2026-01,Meta,16,0.561
2026-01-13,2026-01,Organic,1,0.335
2026-01-13,2026-01,Affiliate,12,0.75
2026-01-13,2026-01,Meta,21,0.496
2026-01-13,2026-01,Meta,19,0.539
2026-01-13,2026-01,Organic,6,0.375
2026-01-13,2026-01,Google Ads,29,0.38
2026-01-13,2026-01,Affiliate,12,0.584
2026-01-13,2026-01,Google Ads,26,0.471
2026-01-14,2026-01,Email,1,0.527
2026-01-14,2026-01,Email,4,0.345
2026-01-14,2026-01,Affiliate,4,0.675
2026-01-14,2026-01,Meta,26,0.566
2026-01-14,2026-01,Affiliate,11,0.554
2026-01-14,2026-01,Organic,1,0.414
2026-01-14,2026-01,Email,2,0.523
2026-01-14,2026-01,Meta,30,0.541
2026-01-14,2026-01,Affiliate,5,0.676
2026-01-14,2026-01,Google Ads,51,0.509
2026-01-14,2026-01,Organic,2,0.431
2026-01-15,2026-01,Google Ads,31,0.41
2026-01-15,2026-01,Meta,16,0.626
2026-01-15,2026-01,Email,2,0.347
2026-01-15,2026-01,Affiliate,3,0.656
2026-01-15,2026-01,Organic,5,0.551
2026-01-15,2026-01,Meta,27,0.59
2026-01-15,2026-01,Organic,4,0.446
2026-01-15,2026-01,Email,1,0.341
2026-01-15,2026-01,Google Ads,41,0.528
2026-01-15,2026-01,Organic,5,0.436
2026-01-15,2026-01,Affiliate,2,0.689
2026-01-15,2026-01,Affiliate,6,0.627
2026-01-16,2026-01,Organic,11,0.45
2026-01-16,2026-01,Google Ads,46,0.42
2026-01-16,2026-01,Meta,44,0.539
2026-01-16,2026-01,Email,11,0.399
2026-01-16,2026-01,Affiliate,17,0.621
2026-01-17,2026-01,Email,6,0.425
2026-01-17,2026-01,Organic,2,0.302
2026-01-17,2026-01,Meta,10,0.619
2026-01-17,2026-01,Affiliate,20,0.651
2026-01-17,2026-01,Email,1,0.458
2026-01-17,2026-01,Organic,4,0.453
2026-01-17,2026-01,Organic,1,0.304
2026-01-17,2026-01,Google Ads,40,0.523
2026-01-17,2026-01,Google Ads,40,0.518
2026-01-17,2026-01,Meta,13,0.547
2026-01-17,2026-01,Meta,18,0.527
2026-01-18,2026-01,Google Ads,43,0.461
2026-01-18,2026-01,Google Ads,31,0.422
2026-01-18,2026-01,Affiliate,25,0.635
2026-01-18,2026-01,Email,7,0.36
2026-01-18,2026-01,Meta,30,0.651
2026-01-18,2026-01,Meta,21,0.519
2026-01-18,2026-01,Email,5,0.319
2026-01-18,2026-01,Organic,8,0.437
2026-01-19,2026-01,Organic,3,0.326
2026-01-19,2026-01,Google Ads,34,0.546
2026-01-19,2026-01,Organic,3,0.398
2026-01-19,2026-01,Meta,26,0.631
2026-01-19,2026-01,Affiliate,14,0.618
2026-01-19,2026-01,Email,4,0.363
2026-01-19,2026-01,Organic,2,0.498
2026-01-19,2026-01,Meta,25,0.644
2026-01-19,2026-01,Google Ads,31,0.513
2026-01-19,2026-01,Affiliate,12,0.664
2026-01-19,2026-01,Email,6,0.415
2026-01-20,2026-01,Affiliate,7,0.585
2026-01-20,2026-01,Organic,2,0.324
2026-01-20,2026-01,Affiliate,12,0.56
2026-01-20,2026-01,Organic,3,0.392
2026-01-20,2026-01,Email,3,0.269
2026-01-20,2026-01,Email,2,0.417
2026-01-20,2026-01,Google Ads,20,0.533
2026-01-20,2026-01,Organic,2,0.457
2026-01-20,2026-01,Google Ads,10,0.389
2026-01-20,2026-01,Google Ads,20,0.519
2026-01-20,2026-01,Meta,58,0.543
2026-01-21,2026-01,Meta,27,0.532
2026-01-21,2026-01,Email,10,0.46
2026-01-21,2026-01,Meta,20,0.561
2026-01-21,2026-01,Affiliate,4,0.592
2026-01-21,2026-01,Meta,17,0.648
2026-01-21,2026-01,Organic,16,0.321
2026-01-21,2026-01,Google Ads,32,0.391
2026-01-21,2026-01,Affiliate,4,0.555
2026-01-21,2026-01,Google Ads,23,0.46
2026-01-21,2026-01,Affiliate,3,0.666
2026-01-22,2026-01,Meta,18,0.513
2026-01-22,2026-01,Affiliate,10,0.546
2026-01-22,2026-01,Affiliate,13,0.637
2026-01-22,2026-01,Organic,2,0.407
2026-01-22,2026-01,Meta,13,0.662
2026-01-22,2026-01,Email,5,0.342
2026-01-22,2026-01,Email,6,0.399
2026-01-22,2026-01,Organic,4,0.44
2026-01-22,2026-01,Google Ads,65,0.541
2026-01-22,2026-01,Organic,2,0.482
2026-01-23,2026-01,Google Ads,32,0.39
2026-01-23,2026-01,Affiliate,12,0.54
2026-01-23,2026-01,Meta,26,0.567
2026-01-23,2026-01,Email,3,0.42
2026-01-23,2026-01,Affiliate,6,0.619
2026-01-23,2026-01,Organic,3,0.445
2026-01-23,2026-01,Google Ads,23,0.45
2026-01-23,2026-01,Email,5,0.431
2026-01-23,2026-01,Organic,1,0.404
2026-01-23,2026-01,Meta,26,0.562
2026-01-24,2026-01,Meta,54,0.592
2026-01-24,2026-01,Email,5,0.561
2026-01-24,2026-01,Affiliate,4,0.655
2026-01-24,2026-01,Google Ads,45,0.381
2026-01-24,2026-01,Email,5,0.369
2026-01-24,2026-01,Affiliate,6,0.536
2026-01-24,2026-01,Organic,13,0.366
2026-01-25,2026-01,Affiliate,4,0.56
2026-01-25,2026-01,Google Ads,36,0.502
2026-01-25,2026-01,Organic,7,0.377
2026-01-25,2026-01,Email,1,0.391
2026-01-25,2026-01,Affiliate,7,0.704
2026-01-25,2026-01,Google Ads,30,0.398
2026-01-25,2026-01,Meta,36,0.688
2026-01-25,2026-01,Meta,27,0.594
2026-01-26,2026-01,Affiliate,18,0.613
2026-01-26,2026-01,Organic,7,0.407
2026-01-26,2026-01,Email,12,0.432
2026-01-26,2026-01,Organic,5,0.358
2026-01-26,2026-01,Google Ads,61,0.43
2026-01-26,2026-01,Organic,2,0.416
2026-01-26,2026-01,Meta,56,0.635
2026-01-27,2026-01,Meta,22,0.556
2026-01-27,2026-01,Affiliate,19,0.628
2026-01-27,2026-01,Organic,4,0.481
2026-01-27,2026-01,Meta,31,0.616
2026-01-27,2026-01,Organic,7,0.416
2026-01-27,2026-01,Google Ads,14,0.486
2026-01-27,2026-01,Google Ads,23,0.542
2026-01-27,2026-01,Email,9,0.49
2026-01-28,2026-01,Google Ads,21,0.482
2026-01-28,2026-01,Affiliate,3,0.631
2026-01-28,2026-01,Organic,4,0.432
2026-01-28,2026-01,Email,6,0.48
2026-01-28,2026-01,Google Ads,24,0.528
2026-01-28,2026-01,Affiliate,6,0.629
2026-01-28,2026-01,Email,3,0.445
2026-01-28,2026-01,Meta,13,0.639
2026-01-28,2026-01,Meta,27,0.59
2026-01-28,2026-01,Organic,3,0.37
2026-01-28,2026-01,Affiliate,2,0.603
2026-01-29,2026-01,Organic,4,0.387
2026-01-29,2026-01,Organic,5,0.417
2026-01-29,2026-01,Affiliate,2,0.636
2026-01-29,2026-01,Email,4,0.408
2026-01-29,2026-01,Meta,16,0.613
2026-01-29,2026-01,Meta,11,0.484
2026-01-29,2026-01,Meta,12,0.532
2026-01-29,2026-01,Organic,6,0.327
2026-01-29,2026-01,Google Ads,60,0.513
2026-01-29,2026-01,Affiliate,6,0.63
2026-01-29,2026-01,Affiliate,4,0.732
2026-01-29,2026-01,Email,4,0.454
2026-01-30,2026-01,Affiliate,3,0.571
2026-01-30,2026-01,Email,3,0.457
2026-01-30,2026-01,Meta,22,0.543
2026-01-30,2026-01,Organic,1,0.293
2026-01-30,2026-01,Google Ads,20,0.471
2026-01-30,2026-01,Organic,4,0.322
2026-01-30,2026-01,Email,5,0.371
2026-01-30,2026-01,Meta,30,0.55
2026-01-30,2026-01,Affiliate,6,0.6
2026-01-30,2026-01,Google Ads,17,0.474
2026-01-31,2026-01,Email,6,0.403
2026-01-31,2026-01,Google Ads,27,0.451
2026-01-31,2026-01,Meta,17,0.606
2026-01-31,2026-01,Email,3,0.345
2026-01-31,2026-01,Organic,10,0.457
2026-01-31,2026-01,Google Ads,27,0.403
2026-01-31,2026-01,Affiliate,7,0.712
2026-01-31,2026-01,Meta,18,0.447
2026-01-31,2026-01,Meta,16,0.597
2026-01-31,2026-01,Affiliate,3,0.685
2026-02-01,2026-02,Organic,9,0.427
2026-02-01,2026-02,Email,10,0.333
2026-02-01,2026-02,Google Ads,42,0.36
2026-02-01,2026-02,Organic,10,0.288
2026-02-01,2026-02,Email,11,0.46
2026-02-01,2026-02,Meta,37,0.577
2026-02-01,2026-02,Affiliate,17,0.686
2026-02-01,2026-02,Google Ads,28,0.49
2026-02-01,2026-02,Meta,41,0.499
2026-02-02,2026-02,Email,1,0.432
2026-02-02,2026-02,Organic,4,0.411
2026-02-02,2026-02,Meta,20,0.541
2026-02-02,2026-02,Google Ads,66,0.46
2026-02-02,2026-02,Meta,25,0.7
2026-02-02,2026-02,Meta,26,0.648
2026-02-02,2026-02,Affiliate,8,0.602
2026-02-02,2026-02,Affiliate,7,0.567
2026-02-02,2026-02,Email,6,0.389
2026-02-02,2026-02,Organic,4,0.444
2026-02-03,2026-02,Google Ads,78,0.455
2026-02-03,2026-02,Organic,7,0.423
2026-02-03,2026-02,Meta,28,0.612
2026-02-03,2026-02,Meta,33,0.513
2026-02-03,2026-02,Email,5,0.433
2026-02-03,2026-02,Affiliate,10,0.681
2026-02-03,2026-02,Organic,4,0.372
2026-02-03,2026-02,Affiliate,14,0.694
2026-02-04,2026-02,Organic,11,0.408
2026-02-04,2026-02,Email,7,0.445
2026-02-04,2026-02,Email,7,0.437
2026-02-04,2026-02,Meta,45,0.585
2026-02-04,2026-02,Google Ads,28,0.468
2026-02-04,2026-02,Google Ads,32,0.521
2026-02-04,2026-02,Affiliate,10,0.714
2026-02-04,2026-02,Meta,39,0.492
2026-02-04,2026-02,Google Ads,29,0.662
2026-02-05,2026-02,Google Ads,43,0.469
2026-02-05,2026-02,Email,5,0.491
2026-02-05,2026-02,Affiliate,14,0.602
2026-02-05,2026-02,Email,7,0.453
2026-02-05,2026-02,Organic,6,0.484
2026-02-05,2026-02,Affiliate,7,0.59
2026-02-05,2026-02,Meta,37,0.552
2026-02-05,2026-02,Organic,4,0.429
2026-02-05,2026-02,Google Ads,36,0.511
2026-02-06,2026-02,Google Ads,69,0.446
2026-02-06,2026-02,Email,1,0.408
2026-02-06,2026-02,Affiliate,7,0.683
2026-02-06,2026-02,Email,3,0.328
2026-02-06,2026-02,Affiliate,5,0.652
2026-02-06,2026-02,Meta,47,0.708
2026-02-06,2026-02,Organic,5,0.421
2026-02-06,2026-02,Organic,4,0.362
2026-02-07,2026-02,Email,5,0.39
2026-02-07,2026-02,Google Ads,82,0.478
2026-02-07,2026-02,Email,10,0.38
2026-02-07,2026-02,Organic,9,0.505
2026-02-07,2026-02,Meta,22,0.539
2026-02-07,2026-02,Organic,3,0.467
2026-02-07,2026-02,Affiliate,19,0.695
2026-02-07,2026-02,Meta,16,0.641
2026-02-08,2026-02,Affiliate,7,0.564
2026-02-08,2026-02,Google Ads,41,0.47
2026-02-08,2026-02,Organic,4,0.483
2026-02-08,2026-02,Meta,39,0.588
2026-02-08,2026-02,Meta,48,0.522
2026-02-08,2026-02,Affiliate,5,0.598
2026-02-08,2026-02,Google Ads,25,0.468
2026-02-08,2026-02,Email,19,0.461
2026-02-09,2026-02,Meta,23,0.572
2026-02-09,2026-02,Affiliate,7,0.661
2026-02-09,2026-02,Affiliate,11,0.558
2026-02-09,2026-02,Meta,43,0.677
2026-02-09,2026-02,Google Ads,53,0.6
2026-02-09,2026-02,Organic,7,0.349
2026-02-09,2026-02,Google Ads,40,0.519
2026-02-09,2026-02,Affiliate,5,0.688
2026-02-09,2026-02,Email,6,0.33
2026-02-09,2026-02,Email,8,0.392
2026-02-10,2026-02,Organic,6,0.44
2026-02-10,2026-02,Affiliate,16,0.527
2026-02-10,2026-02,Meta,17,0.583
2026-02-10,2026-02,Organic,6,0.508
2026-02-10,2026-02,Meta,13,0.573
2026-02-10,2026-02,Google Ads,50,0.485
2026-02-10,2026-02,Email,13,0.504
2026-02-10,2026-02,Meta,17,0.651
